lambda n k
672e-9 1.84257 0.00496
673e-9 1.84235 0.00495
674e-9 1.84213 0.00494
675e-9 1.84191 0.00493
676e-9 1.8417 0.00492
677e-9 1.84148 0.00491
678e-9 1.84127 0.00489
679e-9 1.84106 0.00488
680e-9 1.84084 0.00487
681e-9 1.84063 0.00486
682e-9 1.84042 0.00485
683e-9 1.84021 0.00484
684e-9 1.84001 0.00483
685e-9 1.8398 0.00482
686e-9 1.83959 0.00481
687e-9 1.83939 0.0048
688e-9 1.83918 0.00479
689e-9 1.83898 0.00478
690e-9 1.83878 0.00477
691e-9 1.83858 0.00476
692e-9 1.83837 0.00475
693e-9 1.83817 0.00474
694e-9 1.83798 0.00473
695e-9 1.83778 0.00472
696e-9 1.83758 0.00471
697e-9 1.83738 0.0047
698e-9 1.83719 0.00469
699e-9 1.83699 0.00468
700e-9 1.8368 0.00467
701e-9 1.83661 0.00466
702e-9 1.83642 0.00466
703e-9 1.83623 0.00465
704e-9 1.83604 0.00464
705e-9 1.83585 0.00463
706e-9 1.83566 0.00462
707e-9 1.83547 0.00461
708e-9 1.83528 0.0046
709e-9 1.8351 0.00459
710e-9 1.83491 0.00458
711e-9 1.83473 0.00457
712e-9 1.83455 0.00456
713e-9 1.83436 0.00455
714e-9 1.83418 0.00455
715e-9 1.834 0.00454
716e-9 1.83382 0.00453
717e-9 1.83364 0.00452
718e-9 1.83346 0.00451
719e-9 1.83328 0.0045
720e-9 1.83311 0.00449
721e-9 1.83293 0.00448
722e-9 1.83275 0.00448
723e-9 1.83258 0.00447
724e-9 1.83241 0.00446
725e-9 1.83223 0.00445
726e-9 1.83206 0.00444
727e-9 1.83189 0.00443
728e-9 1.83172 0.00443
729e-9 1.83155 0.00442
730e-9 1.83138 0.00441
731e-9 1.83121 0.0044
732e-9 1.83104 0.00439
733e-9 1.83087 0.00438
734e-9 1.8307 0.00438
735e-9 1.83054 0.00437
736e-9 1.83037 0.00436
737e-9 1.83021 0.00435
738e-9 1.83005 0.00434
739e-9 1.82988 0.00434
740e-9 1.82972 0.00433
741e-9 1.82956 0.00432
742e-9 1.8294 0.00431
743e-9 1.82924 0.00431
744e-9 1.82908 0.0043
745e-9 1.82892 0.00429
746e-9 1.82876 0.00428
747e-9 1.8286 0.00427
748e-9 1.82844 0.00427
749e-9 1.82829 0.00426
750e-9 1.82813 0.00425
751e-9 1.82798 0.00424
752e-9 1.82782 0.00424
753e-9 1.82767 0.00423
754e-9 1.82751 0.00422
755e-9 1.82736 0.00421
756e-9 1.82721 0.00421
757e-9 1.82706 0.0042
758e-9 1.82691 0.00419
759e-9 1.82676 0.00419
760e-9 1.82661 0.00418
761e-9 1.82646 0.00417
762e-9 1.82631 0.00416
763e-9 1.82616 0.00416
764e-9 1.82601 0.00415
765e-9 1.82587 0.00414
766e-9 1.82572 0.00414
767e-9 1.82558 0.00413
768e-9 1.82543 0.00412
769e-9 1.82529 0.00412
770e-9 1.82514 0.00411
771e-9 1.825 0.0041
772e-9 1.82486 0.00409
773e-9 1.82472 0.00409
774e-9 1.82458 0.00408
775e-9 1.82444 0.00407
