lambda n k
1270e-9 1.8 0.0
1272e-9 1.8 0.0
1274e-9 1.8 0.0
1276e-9 1.8 0.0
1278e-9 1.8 0.0
1280e-9 1.8 0.0
1282e-9 1.8 0.0
1284e-9 1.8 0.0
1286e-9 1.8 0.0
1288e-9 1.8 0.0
1290e-9 1.8 0.0
1292e-9 1.8 0.0
1294e-9 1.8 0.0
