lambda n k
733e-9 2.68786 1.37042
734e-9 2.7115 1.35802
735e-9 2.73452 1.34399
736e-9 2.75717 1.32903
737e-9 2.77944 1.31313
738e-9 2.80097 1.29544
739e-9 2.82214 1.27698
740e-9 2.84275 1.25729
741e-9 2.86269 1.23642
742e-9 2.88225 1.21492
743e-9 2.90104 1.19228
744e-9 2.91925 1.16898
745e-9 2.93705 1.1452
746e-9 2.95381 1.12046
747e-9 2.9701 1.09541
748e-9 2.98574 1.0699
749e-9 3.00039 1.0439
750e-9 3.01452 1.01769
751e-9 3.02769 0.99113
752e-9 3.03995 0.96438
753e-9 3.05164 0.93752
754e-9 3.06198 0.91049
755e-9 3.07154 0.88344
756e-9 3.0803 0.85636
757e-9 3.08753 0.82934
758e-9 3.09402 0.80237
759e-9 3.09931 0.77551
760e-9 3.10315 0.74883
761e-9 3.10618 0.72227
762e-9 3.10757 0.69597
763e-9 3.10789 0.66987
764e-9 3.10744 0.64392
765e-9 3.10533 0.61833
766e-9 3.10257 0.59292
767e-9 3.09893 0.56775
768e-9 3.09413 0.54296
769e-9 3.08878 0.51838
770e-9 3.0825 0.49418
771e-9 3.07547 0.47036
772e-9 3.06799 0.4468
773e-9 3.0596 0.42381
774e-9 3.05077 0.40119
775e-9 3.04151 0.37892
776e-9 3.03154 0.35739
777e-9 3.0213 0.33623
778e-9 3.01063 0.31564
779e-9 2.99955 0.29581
780e-9 2.98827 0.2764
781e-9 2.97663 0.25787
782e-9 2.9648 0.24006
783e-9 2.95282 0.22274
784e-9 2.94062 0.20669
785e-9 2.92836 0.19126
786e-9 2.91602 0.1766
787e-9 2.90358 0.16311
788e-9 2.8911 0.15017
789e-9 2.87856 0.13816
790e-9 2.86596 0.12699
791e-9 2.85334 0.11631
792e-9 2.84067 0.10664
793e-9 2.82799 0.09753
794e-9 2.8153 0.08891
795e-9 2.80262 0.08124
796e-9 2.78995 0.07394
797e-9 2.77731 0.06722
798e-9 2.76473 0.06116
799e-9 2.75219 0.05543
800e-9 2.73973 0.0503
