lambda n k
512.0e-9 1.288924 0.501249
513.0e-9 1.287524 0.508047
514.0e-9 1.286265 0.514933
515.0e-9 1.285152 0.521894
516.0e-9 1.284188 0.528917
517.0e-9 1.283374 0.535989
518.0e-9 1.28271 0.543099
519.0e-9 1.282195 0.550237
520.0e-9 1.281825 0.557391
521.0e-9 1.281598 0.564554
522.0e-9 1.281509 0.571715
523.0e-9 1.281553 0.578869
524.0e-9 1.281725 0.586009
525.0e-9 1.282019 0.59313
526.0e-9 1.282432 0.600226
527.0e-9 1.282957 0.607292
528.0e-9 1.283588 0.614324
529.0e-9 1.284317 0.621317
530.0e-9 1.285139 0.628269
531.0e-9 1.286045 0.635177
532.0e-9 1.287025 0.642038
533.0e-9 1.288068 0.648855
534.0e-9 1.289164 0.655633
535.0e-9 1.290307 0.662381
536.0e-9 1.291495 0.669106
537.0e-9 1.292727 0.675814
538.0e-9 1.294003 0.68251
539.0e-9 1.295322 0.689198
540.0e-9 1.296686 0.695885
541.0e-9 1.298097 0.702573
542.0e-9 1.299557 0.709265
543.0e-9 1.301068 0.715965
544.0e-9 1.302635 0.722675
545.0e-9 1.304261 0.729395
546.0e-9 1.30595 0.736125
547.0e-9 1.307705 0.742864
548.0e-9 1.309525 0.749609
549.0e-9 1.311414 0.75636
550.0e-9 1.313372 0.763116
551.0e-9 1.3154 0.769877
552.0e-9 1.317499 0.77664
553.0e-9 1.31967 0.783406
554.0e-9 1.321914 0.790174
555.0e-9 1.324231 0.796941
556.0e-9 1.326623 0.803709
557.0e-9 1.329091 0.810474
558.0e-9 1.331634 0.817237
559.0e-9 1.334255 0.823995
560.0e-9 1.336953 0.830748
561.0e-9 1.339728 0.837493
562.0e-9 1.342581 0.844231
563.0e-9 1.345512 0.850958
564.0e-9 1.348522 0.857676
565.0e-9 1.351611 0.864381
566.0e-9 1.354779 0.871073
567.0e-9 1.358027 0.877751
568.0e-9 1.361355 0.884413
569.0e-9 1.364763 0.891057
570.0e-9 1.368253 0.897683
571.0e-9 1.371824 0.904289
572.0e-9 1.375477 0.910872
573.0e-9 1.379211 0.91743
574.0e-9 1.383026 0.923962
575.0e-9 1.386923 0.930466
576.0e-9 1.390902 0.93694
577.0e-9 1.394962 0.943383
578.0e-9 1.399104 0.949792
579.0e-9 1.403328 0.956167
580.0e-9 1.407635 0.962504
581.0e-9 1.412026 0.968801
582.0e-9 1.416503 0.975056
583.0e-9 1.42107 0.981264
584.0e-9 1.42573 0.987414
585.0e-9 1.430478 0.993495
586.0e-9 1.43531 0.9995
587.0e-9 1.440216 1.00542
