lambda n k
604e-9 1.31148 0.36795
605e-9 1.31026 0.37166
606e-9 1.30899 0.37547
607e-9 1.30771 0.37935
608e-9 1.30646 0.38338
609e-9 1.30525 0.38749
610e-9 1.30408 0.39168
611e-9 1.30307 0.396
612e-9 1.30214 0.40039
613e-9 1.30138 0.40487
614e-9 1.30084 0.40945
615e-9 1.30043 0.41409
616e-9 1.30033 0.41884
617e-9 1.30045 0.42364
618e-9 1.30078 0.42849
619e-9 1.30147 0.43342
620e-9 1.30231 0.4384
621e-9 1.30337 0.44342
622e-9 1.30465 0.44848
623e-9 1.30604 0.45356
624e-9 1.30763 0.45868
625e-9 1.30934 0.4638
626e-9 1.31113 0.46894
627e-9 1.31305 0.47408
628e-9 1.31502 0.47923
629e-9 1.31706 0.48437
630e-9 1.31913 0.4895
631e-9 1.32122 0.49463
632e-9 1.32333 0.49973
633e-9 1.32542 0.50481
634e-9 1.3275 0.50988
635e-9 1.32956 0.51489
636e-9 1.33161 0.51985
637e-9 1.33366 0.52477
638e-9 1.33571 0.52957
639e-9 1.33777 0.5343
640e-9 1.33982 0.53892
641e-9 1.34189 0.54341
642e-9 1.34396 0.54781
643e-9 1.34605 0.55202
644e-9 1.34816 0.55609
645e-9 1.35029 0.56005
646e-9 1.35245 0.56375
647e-9 1.35462 0.56733
648e-9 1.35682 0.57071
649e-9 1.35905 0.57384
650e-9 1.3613 0.57684
651e-9 1.36358 0.57959
652e-9 1.36587 0.58218
653e-9 1.36817 0.58465
654e-9 1.37046 0.58691
655e-9 1.37273 0.58911
656e-9 1.37499 0.59122
657e-9 1.37721 0.59323
658e-9 1.37939 0.59521
659e-9 1.38153 0.59714
660e-9 1.38361 0.59906
661e-9 1.38565 0.60098
662e-9 1.38758 0.60292
663e-9 1.38946 0.60489
664e-9 1.39126 0.6069
665e-9 1.39295 0.60901
666e-9 1.39457 0.61117
667e-9 1.39608 0.61344
668e-9 1.39749 0.61583
669e-9 1.39884 0.6183
670e-9 1.40006 0.62093
671e-9 1.40123 0.62366
672e-9 1.40236 0.62648
673e-9 1.4034 0.62948
674e-9 1.40442 0.63256
675e-9 1.40541 0.63577
676e-9 1.40638 0.63914
677e-9 1.40733 0.64259
678e-9 1.40829 0.64621
679e-9 1.40925 0.64996
680e-9 1.41022 0.65379
681e-9 1.41123 0.65783
682e-9 1.41226 0.66196
683e-9 1.41333 0.66621
684e-9 1.41447 0.67065
685e-9 1.41564 0.67518
686e-9 1.41689 0.67986
687e-9 1.41822 0.68468
688e-9 1.4196 0.68957
689e-9 1.42108 0.69463
690e-9 1.42263 0.69975
691e-9 1.42425 0.70495
692e-9 1.426 0.71026
693e-9 1.4278 0.71561
694e-9 1.42969 0.72101
695e-9 1.4317 0.72647
696e-9 1.43376 0.73195
697e-9 1.43595 0.73746
698e-9 1.43823 0.74299
699e-9 1.44058 0.74853
700e-9 1.44309 0.75407
701e-9 1.44565 0.7596
702e-9 1.44832 0.76511
703e-9 1.45112 0.77058
704e-9 1.45398 0.77604
705e-9 1.45697 0.78144
706e-9 1.46006 0.7868
707e-9 1.46322 0.79212
708e-9 1.46652 0.79737
709e-9 1.46989 0.80258
710e-9 1.47335 0.80774
711e-9 1.47692 0.81282
712e-9 1.48054 0.81786
713e-9 1.48426 0.82283
714e-9 1.48806 0.82774
715e-9 1.49191 0.83261
716e-9 1.49587 0.83737
717e-9 1.49988 0.84209
718e-9 1.50394 0.84675
719e-9 1.5081 0.85132
720e-9 1.5123 0.85584
721e-9 1.51656 0.86029
722e-9 1.52089 0.86465
723e-9 1.52525 0.86896
724e-9 1.52969 0.87319
725e-9 1.53417 0.87734
726e-9 1.53868 0.88144
727e-9 1.54326 0.88543
728e-9 1.54787 0.88939
729e-9 1.55252 0.89331
730e-9 1.55721 0.89718
731e-9 1.56194 0.90103
732e-9 1.5667 0.90487
733e-9 1.5715 0.9087
734e-9 1.57631 0.91254
735e-9 1.58117 0.9164
736e-9 1.58605 0.92029
737e-9 1.59095 0.92419
738e-9 1.59588 0.92817
739e-9 1.60082 0.93217
740e-9 1.60578 0.93624
741e-9 1.61077 0.94039
742e-9 1.61577 0.9446
743e-9 1.62079 0.94891
744e-9 1.62582 0.95332
745e-9 1.63086 0.95778
746e-9 1.63592 0.96241
747e-9 1.64098 0.96711
748e-9 1.64605 0.97193
749e-9 1.65114 0.9769
750e-9 1.65622 0.98195
751e-9 1.6613 0.98713
752e-9 1.66639 0.99241
753e-9 1.67146 0.99777
754e-9 1.67654 1.00326
755e-9 1.6816 1.00881
756e-9 1.68664 1.01444
757e-9 1.69166 1.02017
758e-9 1.69667 1.02596
759e-9 1.70166 1.03182
760e-9 1.70662 1.03775
761e-9 1.71156 1.04373
762e-9 1.71647 1.04978
763e-9 1.72134 1.05588
764e-9 1.72618 1.06201
765e-9 1.73098 1.06821
766e-9 1.73575 1.07444
767e-9 1.74048 1.0807
768e-9 1.74515 1.087
769e-9 1.7498 1.09333
770e-9 1.75439 1.09969
771e-9 1.75894 1.10608
772e-9 1.76346 1.11249
773e-9 1.76795 1.11894
774e-9 1.7725 1.12543
775e-9 1.77709 1.13198
776e-9 1.78184 1.13863
777e-9 1.78671 1.14535
778e-9 1.79176 1.15218
779e-9 1.7971 1.15914
780e-9 1.80262 1.16618
781e-9 1.80851 1.17338
782e-9 1.81472 1.18074
783e-9 1.82116 1.18819
784e-9 1.82821 1.19588
785e-9 1.83557 1.20369
786e-9 1.84331 1.21166
787e-9 1.85171 1.21988
788e-9 1.86044 1.22822
789e-9 1.86977 1.23678
790e-9 1.87971 1.24556
791e-9 1.89001 1.25449
792e-9 1.90114 1.26369
793e-9 1.91279 1.27309
794e-9 1.92489 1.28264
795e-9 1.93795 1.29253
796e-9 1.95145 1.30255
797e-9 1.96558 1.3128
798e-9 1.98048 1.32321
799e-9 1.99576 1.33367
800e-9 2.0117 1.34416
