lambda n k
469e-9 1.53938 0.06794
470e-9 1.53813 0.06855
471e-9 1.53687 0.06914
472e-9 1.53561 0.06972
473e-9 1.53434 0.07029
474e-9 1.53306 0.07082
475e-9 1.53177 0.07133
476e-9 1.53047 0.0718
477e-9 1.52917 0.07224
478e-9 1.52786 0.07266
479e-9 1.52652 0.07306
480e-9 1.52518 0.07347
481e-9 1.52382 0.07387
482e-9 1.52242 0.0743
483e-9 1.52101 0.07476
484e-9 1.51957 0.07525
485e-9 1.5181 0.0758
486e-9 1.51661 0.07638
487e-9 1.51507 0.07706
488e-9 1.51349 0.0778
489e-9 1.51189 0.07861
490e-9 1.51023 0.07955
491e-9 1.50854 0.08056
492e-9 1.5068 0.08169
493e-9 1.50501 0.08295
494e-9 1.50318 0.0843
495e-9 1.50129 0.08583
496e-9 1.49936 0.08747
497e-9 1.49738 0.08922
498e-9 1.49535 0.09114
499e-9 1.49328 0.09314
500e-9 1.49118 0.09524
501e-9 1.48904 0.09743
502e-9 1.48687 0.09968
503e-9 1.48467 0.10201
504e-9 1.48245 0.10439
505e-9 1.48021 0.1068
506e-9 1.47794 0.10925
507e-9 1.47566 0.11172
508e-9 1.47336 0.1142
509e-9 1.47105 0.11669
510e-9 1.46874 0.11917
511e-9 1.46641 0.12163
512e-9 1.46408 0.12406
513e-9 1.46175 0.12647
514e-9 1.45941 0.12881
515e-9 1.45707 0.13112
516e-9 1.45472 0.13337
517e-9 1.45239 0.13554
518e-9 1.45004 0.13767
519e-9 1.4477 0.13975
520e-9 1.44534 0.14182
521e-9 1.44297 0.14387
522e-9 1.44058 0.14596
523e-9 1.43817 0.14807
524e-9 1.43573 0.15022
525e-9 1.43326 0.15247
526e-9 1.43077 0.15477
527e-9 1.42823 0.15719
528e-9 1.42565 0.15974
529e-9 1.42305 0.16237
530e-9 1.42038 0.16522
531e-9 1.41768 0.1682
532e-9 1.41493 0.17132
533e-9 1.41212 0.17472
534e-9 1.40927 0.17825
535e-9 1.40637 0.18203
536e-9 1.4034 0.18608
537e-9 1.4004 0.19029
538e-9 1.39733 0.19487
539e-9 1.39421 0.19969
540e-9 1.39105 0.20472
541e-9 1.38783 0.21015
542e-9 1.38459 0.21575
543e-9 1.38132 0.22159
544e-9 1.37805 0.22767
