lambda n k
584e-9 1.64248 0.46362
585e-9 1.63864 0.46539
586e-9 1.63441 0.46772
587e-9 1.62975 0.47084
588e-9 1.62488 0.47442
589e-9 1.61965 0.479
590e-9 1.61426 0.48439
591e-9 1.60875 0.49036
592e-9 1.60316 0.49787
593e-9 1.59764 0.50608
594e-9 1.59221 0.5153
595e-9 1.58717 0.52597
596e-9 1.5824 0.53738
597e-9 1.57826 0.55023
598e-9 1.57486 0.56421
599e-9 1.57196 0.57893
600e-9 1.57058 0.59528
601e-9 1.57006 0.6123
602e-9 1.57062 0.63015
603e-9 1.57314 0.64903
604e-9 1.57667 0.66831
605e-9 1.58208 0.6882
606e-9 1.58937 0.70837
607e-9 1.59779 0.72866
608e-9 1.60884 0.74889
609e-9 1.62131 0.76886
610e-9 1.63523 0.78855
611e-9 1.65167 0.80734
612e-9 1.6692 0.82558
613e-9 1.68851 0.84284
614e-9 1.70953 0.85879
615e-9 1.73149 0.87395
616e-9 1.75523 0.88727
617e-9 1.77992 0.8993
618e-9 1.8054 0.91025
619e-9 1.83219 0.91874
620e-9 1.85942 0.92613
621e-9 1.8873 0.9318
622e-9 1.91568 0.93533
623e-9 1.94426 0.93771
624e-9 1.97307 0.93783
625e-9 2.00186 0.9363
626e-9 2.03062 0.93364
627e-9 2.05901 0.92831
628e-9 2.08711 0.92191
629e-9 2.11482 0.91401
630e-9 2.14174 0.9041
631e-9 2.16821 0.89323
632e-9 2.19377 0.88063
633e-9 2.21841 0.86669
634e-9 2.24245 0.85192
635e-9 2.26499 0.8354
636e-9 2.28671 0.81812
637e-9 2.3075 0.79996
638e-9 2.32664 0.78058
639e-9 2.34499 0.76069
640e-9 2.36195 0.73998
641e-9 2.37749 0.71862
642e-9 2.3922 0.6969
643e-9 2.40509 0.67458
644e-9 2.41692 0.65201
645e-9 2.42777 0.62922
646e-9 2.43673 0.60621
647e-9 2.44488 0.58317
648e-9 2.45174 0.56011
649e-9 2.45716 0.53717
650e-9 2.46181 0.51433
651e-9 2.46496 0.49177
652e-9 2.46712 0.46949
653e-9 2.46856 0.44742
654e-9 2.46842 0.42598
655e-9 2.46767 0.40486
656e-9 2.46605 0.38418
657e-9 2.46335 0.36421
658e-9 2.46013 0.3446
659e-9 2.45598 0.32573
660e-9 2.45117 0.3075
661e-9 2.44592 0.28968
662e-9 2.43981 0.27286
663e-9 2.43334 0.25654
664e-9 2.42645 0.2408
665e-9 2.419 0.22601
666e-9 2.41132 0.21168
667e-9 2.40327 0.19812
668e-9 2.39495 0.18531
669e-9 2.38647 0.17294
670e-9 2.37773 0.1615
671e-9 2.3689 0.15059
672e-9 2.35997 0.14016
673e-9 2.35096 0.13063
674e-9 2.34194 0.12149
675e-9 2.3329 0.11294
676e-9 2.32391 0.10505
677e-9 2.31496 0.0975
678e-9 2.3061 0.09062
679e-9 2.29733 0.08417
680e-9 2.28864 0.07802
681e-9 2.28015 0.07256
682e-9 2.27176 0.06735
683e-9 2.26352 0.06251
684e-9 2.25549 0.05814
685e-9 2.24758 0.05398
686e-9 2.23988 0.05021
687e-9 2.23238 0.04674
688e-9 2.22499 0.04345
689e-9 2.21789 0.04053
690e-9 2.21093 0.03779
691e-9 2.20413 0.03523
692e-9 2.19759 0.03296
693e-9 2.19118 0.0308
694e-9 2.18497 0.02884
695e-9 2.17896 0.02704
696e-9 2.17307 0.02535
697e-9 2.16742 0.02383
698e-9 2.16191 0.02242
699e-9 2.15652 0.02108
700e-9 2.15137 0.0199
701e-9 2.14632 0.01878
702e-9 2.14141 0.01774
703e-9 2.13669 0.0168
704e-9 2.13205 0.01589
705e-9 2.12759 0.01508
706e-9 2.12325 0.01431
707e-9 2.11899 0.01358
708e-9 2.11491 0.01292
709e-9 2.11091 0.0123
710e-9 2.10701 0.0117
711e-9 2.10325 0.01116
712e-9 2.09955 0.01064
713e-9 2.09597 0.01015
714e-9 2.09248 0.0097
715e-9 2.08906 0.00926
716e-9 2.08575 0.00886
717e-9 2.08251 0.00847
718e-9 2.07934 0.0081
719e-9 2.07627 0.00775
720e-9 2.07325 0.00742
721e-9 2.07031 0.0071
722e-9 2.06745 0.00681
723e-9 2.06462 0.00652
724e-9 2.06188 0.00625
725e-9 2.0592 0.00599
726e-9 2.05656 0.00574
727e-9 2.054 0.0055
728e-9 2.05148 0.00527
729e-9 2.04901 0.00505
730e-9 2.0466 0.00485
731e-9 2.04423 0.00465
732e-9 2.04191 0.00445
733e-9 2.03964 0.00427
734e-9 2.0374 0.00409
735e-9 2.03522 0.00393
736e-9 2.03308 0.00377
737e-9 2.03097 0.00361
738e-9 2.02891 0.00346
739e-9 2.02689 0.00332
740e-9 2.0249 0.00318
741e-9 2.02295 0.00305
742e-9 2.02102 0.00292
743e-9 2.01915 0.0028
744e-9 2.0173 0.00269
745e-9 2.01547 0.00258
746e-9 2.0137 0.00247
747e-9 2.01194 0.00237
748e-9 2.01021 0.00227
749e-9 2.00853 0.00217
750e-9 2.00686 0.00208
751e-9 2.00522 0.002
752e-9 2.00361 0.00191
753e-9 2.00202 0.00183
754e-9 2.00047 0.00176
755e-9 1.99893 0.00168
756e-9 1.99742 0.00161
757e-9 1.99594 0.00155
758e-9 1.99448 0.00148
759e-9 1.99304 0.00142
760e-9 1.99163 0.00136
761e-9 1.99024 0.0013
762e-9 1.98887 0.00125
763e-9 1.98752 0.00119
764e-9 1.98619 0.00114
765e-9 1.98489 0.0011
766e-9 1.9836 0.00105
767e-9 1.98233 0.00101
768e-9 1.98108 0.000963019
769e-9 1.97985 0.000921948
770e-9 1.97864 0.000882755
771e-9 1.97744 0.000845693
772e-9 1.97626 0.000809835
773e-9 1.97511 0.000775695
774e-9 1.97397 0.000742847
775e-9 1.97284 0.000711234
776e-9 1.97173 0.000681382
777e-9 1.97064 0.000652322
778e-9 1.96956 0.000624498
779e-9 1.9685 0.000598127
780e-9 1.96745 0.00057255
781e-9 1.96642 0.000548518
782e-9 1.9654 0.000525249
783e-9 1.96439 0.000502524
784e-9 1.96341 0.00048165
785e-9 1.96243 0.000461335
786e-9 1.96147 0.000441725
787e-9 1.96052 0.000423204
788e-9 1.95958 0.000405213
789e-9 1.95866 0.000388131
790e-9 1.95775 0.000371934
791e-9 1.95685 0.000356192
792e-9 1.95597 0.000341005
793e-9 1.95509 0.000326501
794e-9 1.95423 0.000312579
795e-9 1.95338 0.000299264
796e-9 1.95254 0.000286453
797e-9 1.95171 0.000274429
798e-9 1.95089 0.000262908
799e-9 1.95009 0.000251791
800e-9 1.94929 0.000241664
