lambda n k
688e-9 1.63015 0.06035
689e-9 1.62994 0.06066
690e-9 1.62974 0.06096
691e-9 1.62954 0.06127
692e-9 1.62934 0.06157
693e-9 1.62914 0.06188
694e-9 1.62893 0.06217
695e-9 1.62873 0.06247
696e-9 1.62853 0.06277
697e-9 1.62833 0.06307
698e-9 1.62812 0.06337
699e-9 1.62792 0.06367
700e-9 1.62773 0.06396
701e-9 1.62753 0.06426
702e-9 1.62734 0.06456
703e-9 1.62715 0.06486
704e-9 1.62695 0.06516
705e-9 1.62676 0.06546
706e-9 1.62656 0.06575
707e-9 1.62637 0.06605
708e-9 1.62617 0.06635
709e-9 1.62598 0.06665
710e-9 1.62579 0.06695
711e-9 1.62559 0.06725
712e-9 1.6254 0.06754
713e-9 1.6252 0.06784
714e-9 1.62501 0.06814
715e-9 1.62482 0.06844
716e-9 1.62462 0.06874
717e-9 1.62443 0.06902
718e-9 1.62423 0.06929
719e-9 1.62404 0.06957
720e-9 1.62385 0.06984
721e-9 1.62365 0.07012
722e-9 1.62346 0.07039
723e-9 1.62326 0.07066
724e-9 1.62307 0.07094
725e-9 1.62287 0.07121
726e-9 1.62268 0.07148
727e-9 1.62249 0.07176
728e-9 1.62229 0.07203
729e-9 1.6221 0.07231
730e-9 1.6219 0.07258
731e-9 1.62171 0.07285
732e-9 1.62152 0.07313
733e-9 1.62132 0.0734
734e-9 1.62113 0.07368
735e-9 1.62103 0.07395
736e-9 1.62097 0.07422
737e-9 1.62091 0.0745
738e-9 1.62085 0.07477
739e-9 1.62079 0.07505
740e-9 1.62073 0.07532
741e-9 1.62067 0.07559
742e-9 1.62061 0.07587
743e-9 1.62055 0.07614
744e-9 1.62049 0.07641
745e-9 1.62043 0.07662
746e-9 1.62037 0.07684
747e-9 1.62031 0.07705
748e-9 1.62025 0.07726
749e-9 1.62019 0.07748
750e-9 1.62013 0.07769
751e-9 1.62006 0.07791
752e-9 1.62 0.07812
753e-9 1.61994 0.07833
754e-9 1.61988 0.07855
755e-9 1.61982 0.07876
756e-9 1.61976 0.07898
757e-9 1.6197 0.07919
758e-9 1.61964 0.0794
759e-9 1.61958 0.07962
760e-9 1.61952 0.07983
761e-9 1.61946 0.08005
762e-9 1.6194 0.08026
763e-9 1.61919 0.08047
764e-9 1.61896 0.08069
765e-9 1.61873 0.0809
766e-9 1.6185 0.08112
767e-9 1.61827 0.08133
768e-9 1.61803 0.08154
769e-9 1.6178 0.08176
770e-9 1.61757 0.08197
771e-9 1.61734 0.08219
772e-9 1.61711 0.08243
773e-9 1.61687 0.0827
774e-9 1.61664 0.08297
775e-9 1.61641 0.08324
776e-9 1.61618 0.08351
777e-9 1.61595 0.08378
778e-9 1.61571 0.08404
779e-9 1.61548 0.08431
780e-9 1.61525 0.08458
781e-9 1.61502 0.08485
782e-9 1.61479 0.08512
783e-9 1.61455 0.08539
784e-9 1.61432 0.08566
785e-9 1.61418 0.08592
786e-9 1.61409 0.08619
787e-9 1.614 0.08646
788e-9 1.61391 0.08673
789e-9 1.61382 0.087
790e-9 1.61372 0.08727
791e-9 1.61363 0.08753
792e-9 1.61354 0.0878
793e-9 1.61345 0.08807
794e-9 1.61336 0.08834
795e-9 1.61327 0.08861
796e-9 1.61318 0.08888
797e-9 1.61309 0.08915
798e-9 1.613 0.08941
799e-9 1.6129 0.08968
800e-9 1.61281 0.08995
801e-9 1.61272 0.09022
802e-9 1.61263 0.09049
803e-9 1.61255 0.09073
804e-9 1.61255 0.09093
805e-9 1.61255 0.09112
806e-9 1.61255 0.09132
807e-9 1.61255 0.09151
808e-9 1.61255 0.09171
809e-9 1.61255 0.09191
810e-9 1.61255 0.0921
811e-9 1.61255 0.0923
812e-9 1.61255 0.0925
813e-9 1.61255 0.09269
814e-9 1.61255 0.09289
815e-9 1.61255 0.09308
816e-9 1.61255 0.09328
817e-9 1.61255 0.09348
818e-9 1.61255 0.09367
819e-9 1.61255 0.09387
820e-9 1.61255 0.09407
821e-9 1.61255 0.09426
822e-9 1.61255 0.09446
823e-9 1.61255 0.09465
824e-9 1.61255 0.09485
825e-9 1.61255 0.09505
826e-9 1.61255 0.09524
827e-9 1.61255 0.09544
828e-9 1.61255 0.09564
829e-9 1.61255 0.09583
830e-9 1.61255 0.09603
831e-9 1.61255 0.09622
832e-9 1.61255 0.09642
833e-9 1.61255 0.09662
834e-9 1.61255 0.09681
835e-9 1.61255 0.09701
836e-9 1.61255 0.09721
837e-9 1.61255 0.0974
838e-9 1.61255 0.0976
839e-9 1.61255 0.09779
840e-9 1.61255 0.09799
841e-9 1.61255 0.09819
842e-9 1.61255 0.09837
843e-9 1.61255 0.09854
844e-9 1.61255 0.09872
845e-9 1.61255 0.0989
846e-9 1.61255 0.09908
847e-9 1.61255 0.09925
848e-9 1.61255 0.09943
849e-9 1.61255 0.09961
850e-9 1.61255 0.09979
851e-9 1.61255 0.09997
852e-9 1.61255 0.10014
853e-9 1.61255 0.10032
854e-9 1.61255 0.1005
855e-9 1.61255 0.10068
856e-9 1.61255 0.10085
857e-9 1.61255 0.10103
858e-9 1.61255 0.10121
859e-9 1.61255 0.10139
860e-9 1.61255 0.10156
861e-9 1.61255 0.10174
862e-9 1.61255 0.10192
863e-9 1.61255 0.1021
864e-9 1.61255 0.10227
865e-9 1.61255 0.10245
866e-9 1.61255 0.10263
867e-9 1.61249 0.10281
868e-9 1.61243 0.10298
869e-9 1.61237 0.10316
870e-9 1.61231 0.10334
871e-9 1.61225 0.10352
872e-9 1.61219 0.10369
873e-9 1.61213 0.10387
874e-9 1.61207 0.10405
875e-9 1.612 0.10423
876e-9 1.61194 0.10441
877e-9 1.61188 0.1046
878e-9 1.61182 0.10478
879e-9 1.61176 0.10496
880e-9 1.6117 0.10515
881e-9 1.61164 0.10533
882e-9 1.61158 0.10551
883e-9 1.61152 0.1057
884e-9 1.61146 0.10588
885e-9 1.6114 0.10606
886e-9 1.61134 0.10625
887e-9 1.61128 0.10643
888e-9 1.61122 0.10661
889e-9 1.61115 0.1068
890e-9 1.61109 0.10698
891e-9 1.61103 0.10716
892e-9 1.61097 0.10735
893e-9 1.61091 0.10753
894e-9 1.61086 0.10771
895e-9 1.61086 0.1079
896e-9 1.61086 0.10808
897e-9 1.61086 0.10826
898e-9 1.61086 0.10845
899e-9 1.61086 0.10863
900e-9 1.61086 0.10881
901e-9 1.61086 0.109
902e-9 1.61086 0.10917
903e-9 1.61086 0.10931
904e-9 1.61086 0.10946
905e-9 1.61086 0.1096
906e-9 1.61086 0.10975
907e-9 1.61086 0.10989
908e-9 1.61086 0.11004
909e-9 1.61086 0.11018
910e-9 1.61086 0.11032
911e-9 1.61086 0.11047
912e-9 1.61086 0.11061
913e-9 1.61086 0.11076
914e-9 1.61086 0.1109
915e-9 1.61086 0.11105
916e-9 1.61086 0.11119
917e-9 1.61086 0.11133
918e-9 1.61086 0.11148
919e-9 1.61086 0.11162
920e-9 1.61086 0.11177
921e-9 1.61086 0.11191
922e-9 1.61086 0.11206
923e-9 1.61086 0.1122
924e-9 1.61086 0.11234
925e-9 1.61086 0.11249
926e-9 1.61086 0.11263
927e-9 1.61086 0.11278
928e-9 1.61086 0.11292
929e-9 1.61086 0.11307
930e-9 1.61086 0.11321
931e-9 1.61086 0.11335
932e-9 1.61086 0.1135
933e-9 1.61086 0.11364
934e-9 1.61086 0.11379
