lambda n k
815e-9 1.4473 0
816e-9 1.4472 0
817e-9 1.4472 0
818e-9 1.4472 0
819e-9 1.4472 0
820e-9 1.4472 0
821e-9 1.4472 0
822e-9 1.4471 0
823e-9 1.4471 0
824e-9 1.4471 0
825e-9 1.4471 0
826e-9 1.4471 0
827e-9 1.447 0
828e-9 1.447 0
829e-9 1.447 0
830e-9 1.447 0
831e-9 1.447 0
832e-9 1.447 0
833e-9 1.447 0
834e-9 1.447 0
835e-9 1.447 0
836e-9 1.447 0
837e-9 1.447 0
838e-9 1.447 0
839e-9 1.447 0
840e-9 1.447 0
841e-9 1.447 0
842e-9 1.447 0
843e-9 1.447 0
844e-9 1.447 0
845e-9 1.447 0
846e-9 1.447 0
847e-9 1.447 0
848e-9 1.447 0
849e-9 1.447 0
850e-9 1.447 0
851e-9 1.447 0
852e-9 1.447 0
853e-9 1.447 0
854e-9 1.447 0
855e-9 1.447 0
856e-9 1.447 0
857e-9 1.447 0
858e-9 1.447 0
859e-9 1.447 0
860e-9 1.447 0
861e-9 1.447 0
862e-9 1.447 0
863e-9 1.447 0
864e-9 1.447 0
865e-9 1.447 0
866e-9 1.447 0
867e-9 1.447 0
868e-9 1.447 0
869e-9 1.447 0
870e-9 1.447 0
871e-9 1.447 0
872e-9 1.447 0
873e-9 1.447 0
874e-9 1.447 0
875e-9 1.447 0
876e-9 1.447 0
877e-9 1.447 0
878e-9 1.447 0
879e-9 1.447 0
880e-9 1.447 0
881e-9 1.447 0
882e-9 1.447 0
883e-9 1.447 0
884e-9 1.447 0
885e-9 1.447 0
886e-9 1.447 0
887e-9 1.447 0
888e-9 1.447 0
889e-9 1.447 0
890e-9 1.447 0
891e-9 1.447 0
892e-9 1.447 0
893e-9 1.447 0
894e-9 1.447 0
895e-9 1.447 0
896e-9 1.447 0
897e-9 1.447 0
898e-9 1.447 0
899e-9 1.447 0
900e-9 1.447 0
901e-9 1.447 0
902e-9 1.447 0
903e-9 1.447 0
904e-9 1.447 0
905e-9 1.447 0
906e-9 1.447 0
907e-9 1.447 0
908e-9 1.447 0
909e-9 1.447 0
910e-9 1.447 0
911e-9 1.447 0
912e-9 1.447 0
913e-9 1.447 0
914e-9 1.447 0
915e-9 1.447 0
916e-9 1.447 0
917e-9 1.447 0
918e-9 1.447 0
919e-9 1.447 0
920e-9 1.447 0
921e-9 1.447 0
922e-9 1.447 0
923e-9 1.447 0
924e-9 1.447 0
925e-9 1.447 0
926e-9 1.447 0
927e-9 1.447 0
928e-9 1.447 0
929e-9 1.447 0
930e-9 1.447 0
931e-9 1.447 0
932e-9 1.447 0
933e-9 1.447 0
934e-9 1.447 0
935e-9 1.447 0
936e-9 1.447 0
937e-9 1.447 0
938e-9 1.447 0
939e-9 1.447 0
940e-9 1.447 0
941e-9 1.447 0
942e-9 1.447 0
943e-9 1.447 0
944e-9 1.447 0
945e-9 1.447 0
946e-9 1.447 0
947e-9 1.447 0
948e-9 1.447 0
949e-9 1.447 0
950e-9 1.447 0
951e-9 1.447 0
952e-9 1.447 0
953e-9 1.447 0
954e-9 1.447 0
955e-9 1.447 0
956e-9 1.447 0
957e-9 1.447 0
958e-9 1.447 0
959e-9 1.447 0
960e-9 1.447 0
961e-9 1.447 0
962e-9 1.447 0
963e-9 1.447 0
964e-9 1.447 0
965e-9 1.447 0
966e-9 1.447 0
967e-9 1.447 0
968e-9 1.447 0
969e-9 1.447 0
970e-9 1.447 0
971e-9 1.447 0
972e-9 1.447 0
973e-9 1.447 0
974e-9 1.447 0
975e-9 1.447 0
976e-9 1.447 0
977e-9 1.447 0
978e-9 1.447 0
979e-9 1.447 0
980e-9 1.447 0
981e-9 1.447 0
982e-9 1.447 0
983e-9 1.447 0
984e-9 1.447 0
985e-9 1.447 0
986e-9 1.447 0
987e-9 1.447 0
988e-9 1.447 0
989e-9 1.447 0
990e-9 1.447 0
991e-9 1.447 0
992e-9 1.447 0
993e-9 1.447 0
994e-9 1.447 0
995e-9 1.447 0
996e-9 1.447 0
997e-9 1.447 0
998e-9 1.447 0
999e-9 1.447 0
1000e-9 1.447 0
