lambda n k
631e-9 1.69316 0.00357
632e-9 1.69261 0.00359
633e-9 1.69207 0.00362
634e-9 1.69153 0.00365
635e-9 1.69099 0.00367
636e-9 1.69045 0.0037
637e-9 1.68991 0.00372
638e-9 1.68937 0.00375
639e-9 1.68883 0.00378
640e-9 1.68829 0.0038
641e-9 1.68775 0.00382
642e-9 1.68721 0.00384
643e-9 1.68675 0.00386
644e-9 1.68648 0.00388
645e-9 1.68622 0.0039
646e-9 1.68596 0.00392
647e-9 1.68569 0.00393
648e-9 1.68543 0.00395
649e-9 1.68516 0.00397
650e-9 1.6849 0.00399
651e-9 1.68464 0.00401
652e-9 1.68437 0.00403
653e-9 1.68411 0.00404
654e-9 1.68385 0.00406
655e-9 1.68358 0.00408
656e-9 1.68332 0.0041
657e-9 1.68305 0.00412
658e-9 1.68279 0.00414
659e-9 1.68253 0.00416
660e-9 1.68226 0.00417
661e-9 1.682 0.00419
662e-9 1.68173 0.00421
663e-9 1.68147 0.00423
664e-9 1.68062 0.00425
665e-9 1.67977 0.00427
666e-9 1.67891 0.00429
667e-9 1.67806 0.0043
668e-9 1.67721 0.00432
669e-9 1.67635 0.00434
670e-9 1.6755 0.00436
671e-9 1.67465 0.00438
672e-9 1.67379 0.0044
673e-9 1.67294 0.00441
674e-9 1.67209 0.00443
675e-9 1.67123 0.00446
676e-9 1.67038 0.00451
677e-9 1.66953 0.00456
678e-9 1.66867 0.00461
679e-9 1.66782 0.00466
680e-9 1.66697 0.00471
681e-9 1.66611 0.00476
682e-9 1.6653 0.00481
683e-9 1.66473 0.00486
684e-9 1.66417 0.00491
685e-9 1.6636 0.00496
686e-9 1.66303 0.00501
687e-9 1.66246 0.00506
688e-9 1.66189 0.00511
689e-9 1.66132 0.00515
690e-9 1.66075 0.0052
691e-9 1.66018 0.00525
692e-9 1.65961 0.0053
693e-9 1.65905 0.00535
694e-9 1.65848 0.0054
695e-9 1.65791 0.00545
696e-9 1.65734 0.0055
697e-9 1.65677 0.00555
698e-9 1.6562 0.0056
699e-9 1.65563 0.00565
700e-9 1.65506 0.0057
701e-9 1.65451 0.00575
702e-9 1.65398 0.0058
703e-9 1.65346 0.00585
704e-9 1.65293 0.0059
705e-9 1.65241 0.00595
706e-9 1.65188 0.006
707e-9 1.65135 0.00605
708e-9 1.65083 0.0061
709e-9 1.6503 0.00615
710e-9 1.64978 0.0062
711e-9 1.64925 0.00624
712e-9 1.64873 0.00629
713e-9 1.6482 0.00634
714e-9 1.64768 0.00639
715e-9 1.64715 0.00643
716e-9 1.64663 0.00648
717e-9 1.6461 0.00653
718e-9 1.64558 0.00657
719e-9 1.64505 0.00662
720e-9 1.64452 0.00667
721e-9 1.644 0.00671
722e-9 1.64356 0.00676
723e-9 1.64314 0.00681
724e-9 1.64271 0.00686
725e-9 1.64228 0.0069
726e-9 1.64186 0.00695
727e-9 1.64143 0.007
728e-9 1.641 0.00704
729e-9 1.64057 0.00709
730e-9 1.64015 0.00714
731e-9 1.63972 0.00719
732e-9 1.63929 0.00723
733e-9 1.63886 0.00728
