lambda n k
549.0e-9 1.292987 0.632593
550.0e-9 1.293539 0.638765
551.0e-9 1.294173 0.644952
552.0e-9 1.294887 0.651149
553.0e-9 1.295681 0.657356
554.0e-9 1.296555 0.663568
555.0e-9 1.297509 0.669784
556.0e-9 1.298541 0.676
557.0e-9 1.299652 0.682215
558.0e-9 1.300841 0.688424
559.0e-9 1.302105 0.694624
560.0e-9 1.303444 0.700813
561.0e-9 1.304854 0.706988
562.0e-9 1.306333 0.713146
563.0e-9 1.307878 0.719286
564.0e-9 1.309486 0.725406
565.0e-9 1.311153 0.731503
566.0e-9 1.312875 0.737578
567.0e-9 1.314648 0.743629
568.0e-9 1.316467 0.749656
569.0e-9 1.318325 0.75566
570.0e-9 1.320214 0.761645
571.0e-9 1.322129 0.76762
572.0e-9 1.32407 0.773592
573.0e-9 1.326039 0.779569
574.0e-9 1.328037 0.785556
575.0e-9 1.330067 0.79156
576.0e-9 1.332134 0.797583
577.0e-9 1.334242 0.80363
578.0e-9 1.336396 0.809705
579.0e-9 1.338602 0.81581
580.0e-9 1.340866 0.821947
581.0e-9 1.343195 0.828117
582.0e-9 1.345599 0.834319
583.0e-9 1.348086 0.840553
584.0e-9 1.350667 0.84681
585.0e-9 1.353346 0.85308
586.0e-9 1.356125 0.859355
587.0e-9 1.359004 0.865628
588.0e-9 1.361983 0.871893
589.0e-9 1.365061 0.878144
590.0e-9 1.368238 0.884375
591.0e-9 1.371511 0.890581
592.0e-9 1.374879 0.896757
593.0e-9 1.37834 0.902899
594.0e-9 1.381892 0.909003
595.0e-9 1.385532 0.915065
596.0e-9 1.389258 0.921082
597.0e-9 1.393068 0.927048
598.0e-9 1.396959 0.932961
599.0e-9 1.400928 0.938815
600.0e-9 1.40497 0.944607
601.0e-9 1.409081 0.950333
602.0e-9 1.413254 0.95599
603.0e-9 1.417485 0.961576
604.0e-9 1.421769 0.967089
605.0e-9 1.426099 0.972528
606.0e-9 1.430468 0.97789
607.0e-9 1.434871 0.983177
608.0e-9 1.4393 0.988386
609.0e-9 1.443748 0.99352
610.0e-9 1.448207 0.998579
611.0e-9 1.452667 1.003564
612.0e-9 1.457117 1.008482
613.0e-9 1.461548 1.013343
614.0e-9 1.465958 1.018158
615.0e-9 1.470345 1.022936
616.0e-9 1.474709 1.027685
617.0e-9 1.479049 1.032412
618.0e-9 1.483366 1.037124
619.0e-9 1.487662 1.041828
620.0e-9 1.491938 1.046529
621.0e-9 1.496194 1.051234
622.0e-9 1.500433 1.055947
623.0e-9 1.504657 1.060673
624.0e-9 1.508866 1.065418
625.0e-9 1.513063 1.070187
626.0e-9 1.517247 1.074983
627.0e-9 1.521419 1.079814
628.0e-9 1.525578 1.08469
629.0e-9 1.52973 1.089621
630.0e-9 1.53388 1.094619
631.0e-9 1.538039 1.099689
632.0e-9 1.542215 1.104842
633.0e-9 1.546418 1.110081
634.0e-9 1.55066 1.115412
635.0e-9 1.554952 1.120839
636.0e-9 1.559307 1.126365
